id,member_id,type,messageContent,sendDate,channel,created_by,modified_by,created_on,modified_on,mansoft_tenant_id
4a399129-e6b2-4f13-aaa9-85d6bed87bab,ff25e319-3862-492f-a081-d9825eac3217,Alert,Notification for Crystal Gordon,2025-01-07,email,system,system,2025-01-07 11:54:21,2025-01-07 11:54:21,tenant_001
eeab2d0c-d9ff-419a-9473-b0ca09161ee1,ff25e319-3862-492f-a081-d9825eac3217,Reminder,Notification for Crystal Gordon,2025-08-07,mobile_app,system,system,2025-08-07 03:49:26,2025-08-07 03:49:26,tenant_001
85c29f2a-39b8-4ecc-984b-45ef402c1e02,ff25e319-3862-492f-a081-d9825eac3217,Alert,Notification for Crystal Gordon,2024-12-06,sms,system,system,2024-12-06 09:09:40,2024-12-06 09:09:40,tenant_001
38c282eb-2abf-42d5-b11e-56ce4538177d,ff25e319-3862-492f-a081-d9825eac3217,Meeting,Notification for Crystal Gordon,2024-10-03,mobile_app,system,system,2024-10-03 19:17:25,2024-10-03 19:17:25,tenant_001
cfdf8bb3-8eda-4ab6-bf6a-af695ce88604,ff25e319-3862-492f-a081-d9825eac3217,Update,Notification for Crystal Gordon,2025-02-25,email,system,system,2025-02-25 11:02:27,2025-02-25 11:02:27,tenant_001
65febb57-55dc-49eb-bc42-ec6998d0b412,ff25e319-3862-492f-a081-d9825eac3217,Meeting,Notification for Crystal Gordon,2025-03-22,sms,system,system,2025-03-22 16:05:16,2025-03-22 16:05:16,tenant_001
764de5e1-2888-43c9-a7ae-e1ad3d5e5f1a,ff25e319-3862-492f-a081-d9825eac3217,Meeting,Notification for Crystal Gordon,2024-08-24,email,system,system,2024-08-24 07:00:17,2024-08-24 07:00:17,tenant_001
21b82395-9fec-403c-978a-46202283fd6c,ff25e319-3862-492f-a081-d9825eac3217,Meeting,Notification for Crystal Gordon,2025-09-29,email,system,system,2025-09-29 04:29:27,2025-09-29 04:29:27,tenant_001
7f0cba78-6c22-469c-be46-18092a9ce328,ff25e319-3862-492f-a081-d9825eac3217,Reminder,Notification for Crystal Gordon,2025-02-05,sms,system,system,2025-02-05 10:30:26,2025-02-05 10:30:26,tenant_001
776ea3c5-da56-4e83-89ea-7e3fdd42b09f,ff25e319-3862-492f-a081-d9825eac3217,Update,Notification for Crystal Gordon,2025-03-17,sms,system,system,2025-03-17 04:25:23,2025-03-17 04:25:23,tenant_001
bec556fc-d5f3-4419-97bd-977ed9ff1c46,ff25e319-3862-492f-a081-d9825eac3217,Alert,Notification for Crystal Gordon,2024-09-15,email,system,system,2024-09-15 08:17:29,2024-09-15 08:17:29,tenant_001
926ae598-95b6-459c-92f0-b048d294ce31,9fbb1990-eb75-4154-bb79-0aa9793a02ad,Reminder,Notification for Diane Lopez,2025-05-31,sms,system,system,2025-05-31 14:59:49,2025-05-31 14:59:49,tenant_001
f7137d1b-d81d-4dde-a39f-475b018c8997,9fbb1990-eb75-4154-bb79-0aa9793a02ad,Reminder,Notification for Diane Lopez,2025-04-08,email,system,system,2025-04-08 04:04:37,2025-04-08 04:04:37,tenant_001
7402bf05-2f16-4023-8d65-a6aaf4184bdc,9fbb1990-eb75-4154-bb79-0aa9793a02ad,Update,Notification for Diane Lopez,2024-07-12,sms,system,system,2024-07-12 22:31:29,2024-07-12 22:31:29,tenant_001
bad07bdf-f3c3-48f1-9402-df5108329356,9fbb1990-eb75-4154-bb79-0aa9793a02ad,Alert,Notification for Diane Lopez,2024-02-23,sms,system,system,2024-02-23 15:08:02,2024-02-23 15:08:02,tenant_001
d8840941-fdce-4898-ac74-3b45a25f6e5b,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Alert,Notification for Rachael Atkinson,2025-05-17,email,system,system,2025-05-17 08:13:42,2025-05-17 08:13:42,tenant_001
0272cbad-e02a-4e20-8599-08fd98738ec1,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Alert,Notification for Rachael Atkinson,2024-05-02,sms,system,system,2024-05-02 05:43:50,2024-05-02 05:43:50,tenant_001
1c8f5c90-152e-4336-a6bd-cba2ce05a57d,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Reminder,Notification for Rachael Atkinson,2025-01-10,mobile_app,system,system,2025-01-10 11:20:44,2025-01-10 11:20:44,tenant_001
bdd823d3-d577-47ff-8f53-23479b35c181,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Alert,Notification for Rachael Atkinson,2025-07-02,email,system,system,2025-07-02 14:25:12,2025-07-02 14:25:12,tenant_001
73f90d1f-9ab1-45d5-be37-1af5646e3759,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Reminder,Notification for Rachael Atkinson,2025-10-09,mobile_app,system,system,2025-10-09 17:10:25,2025-10-09 17:10:25,tenant_001
9e3355a5-597e-4e05-89d2-d753ba9a988e,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Reminder,Notification for Rachael Atkinson,2024-03-14,email,system,system,2024-03-14 05:13:43,2024-03-14 05:13:43,tenant_001
aa6fe2ce-be64-4f2b-bbe4-7ccf1419cd1d,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Alert,Notification for Rachael Atkinson,2025-06-01,sms,system,system,2025-06-01 07:14:32,2025-06-01 07:14:32,tenant_001
ece3eff1-cf57-4bb3-ac5a-82872f583ff8,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Reminder,Notification for Rachael Atkinson,2024-12-23,sms,system,system,2024-12-23 04:04:08,2024-12-23 04:04:08,tenant_001
d3d60dd4-4e96-41c4-bac7-7ffdc7f8ae5a,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Update,Notification for Rachael Atkinson,2025-10-15,mobile_app,system,system,2025-10-15 15:14:05,2025-10-15 15:14:05,tenant_001
ff187bdd-aa67-4369-ae96-cd3d0a66a466,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Meeting,Notification for Rachael Atkinson,2025-01-25,sms,system,system,2025-01-25 00:52:56,2025-01-25 00:52:56,tenant_001
57eb42f6-3f85-43a8-a7fa-eff5f7e6d471,5754fa8f-4d7f-43cf-a428-7a2b5544a0e6,Meeting,Notification for Rachael Atkinson,2025-05-16,email,system,system,2025-05-16 18:35:21,2025-05-16 18:35:21,tenant_001
9f187d02-df7c-4626-9d9a-b6e10e54f0e4,3705166a-a09f-4bff-b11c-97b57f04b8ff,Alert,Notification for Kimberly Johnston,2025-11-30,mobile_app,system,system,2025-11-30 08:11:26,2025-11-30 08:11:26,tenant_001
bf5aec44-978a-473b-8de5-f011efc2a747,3705166a-a09f-4bff-b11c-97b57f04b8ff,Meeting,Notification for Kimberly Johnston,2025-01-25,mobile_app,system,system,2025-01-25 04:02:59,2025-01-25 04:02:59,tenant_001
78697cd7-660b-4da1-b67f-13ee32fb3fb7,3705166a-a09f-4bff-b11c-97b57f04b8ff,Meeting,Notification for Kimberly Johnston,2024-08-09,email,system,system,2024-08-09 22:22:18,2024-08-09 22:22:18,tenant_001
0e56b39c-97a8-4b91-98b4-a5785c1c6cd4,3705166a-a09f-4bff-b11c-97b57f04b8ff,Meeting,Notification for Kimberly Johnston,2024-07-01,email,system,system,2024-07-01 11:20:52,2024-07-01 11:20:52,tenant_001
ae309487-aea4-4fe7-afe5-266b529b97db,3705166a-a09f-4bff-b11c-97b57f04b8ff,Meeting,Notification for Kimberly Johnston,2025-01-18,email,system,system,2025-01-18 03:12:57,2025-01-18 03:12:57,tenant_001
958561ec-03b5-4bee-8739-514544f06951,3705166a-a09f-4bff-b11c-97b57f04b8ff,Alert,Notification for Kimberly Johnston,2025-08-07,mobile_app,system,system,2025-08-07 15:56:26,2025-08-07 15:56:26,tenant_001
66aae53d-9c69-48b0-b435-217b7a99d4d0,3705166a-a09f-4bff-b11c-97b57f04b8ff,Update,Notification for Kimberly Johnston,2025-11-11,email,system,system,2025-11-11 15:48:57,2025-11-11 15:48:57,tenant_001
c5b73178-5cb4-45f1-adb7-a2efe2e2f013,6fd3bf71-587b-4d38-8325-b65f33332f61,Update,Notification for Jacqueline Graham,2025-05-27,email,system,system,2025-05-27 17:47:35,2025-05-27 17:47:35,tenant_001
8b0d4945-270b-43f8-886b-e9b192ec35c3,6fd3bf71-587b-4d38-8325-b65f33332f61,Meeting,Notification for Jacqueline Graham,2025-06-06,email,system,system,2025-06-06 23:43:00,2025-06-06 23:43:00,tenant_001
3fa2d635-ac2d-46cb-9759-dca3e3da0198,6fd3bf71-587b-4d38-8325-b65f33332f61,Update,Notification for Jacqueline Graham,2025-04-25,sms,system,system,2025-04-25 20:54:30,2025-04-25 20:54:30,tenant_001
79d67879-927a-4a05-8a8c-bb4ce4e03796,6fd3bf71-587b-4d38-8325-b65f33332f61,Update,Notification for Jacqueline Graham,2025-03-26,mobile_app,system,system,2025-03-26 13:22:42,2025-03-26 13:22:42,tenant_001
b2d12d63-804c-4a83-a6e7-2b4cd865e1ac,6fd3bf71-587b-4d38-8325-b65f33332f61,Alert,Notification for Jacqueline Graham,2024-08-06,mobile_app,system,system,2024-08-06 16:22:32,2024-08-06 16:22:32,tenant_001
e89537f4-a48d-424c-a8e6-2e0511b11b44,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Meeting,Notification for Eric Nunez,2024-09-23,email,system,system,2024-09-23 11:29:33,2024-09-23 11:29:33,tenant_001
3af72126-a95e-4595-a8aa-458aafde0e43,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Reminder,Notification for Eric Nunez,2024-03-05,mobile_app,system,system,2024-03-05 19:47:06,2024-03-05 19:47:06,tenant_001
e825e4d9-56d4-4e05-8aa2-9a78bb279c8f,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Meeting,Notification for Eric Nunez,2025-06-03,email,system,system,2025-06-03 05:49:57,2025-06-03 05:49:57,tenant_001
8d1f6fb0-c15f-43da-8f17-a0819aadfe47,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Alert,Notification for Eric Nunez,2025-01-16,email,system,system,2025-01-16 09:35:54,2025-01-16 09:35:54,tenant_001
dcaab02c-72a2-402b-8662-e6b3b5e2800e,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Update,Notification for Eric Nunez,2025-11-12,sms,system,system,2025-11-12 18:14:40,2025-11-12 18:14:40,tenant_001
b2f93115-bae5-48af-9bc6-a479cf37eb12,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Reminder,Notification for Eric Nunez,2025-12-01,mobile_app,system,system,2025-12-01 03:53:35,2025-12-01 03:53:35,tenant_001
19aad729-030c-4898-923c-a36b07bd6692,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Reminder,Notification for Eric Nunez,2024-07-06,sms,system,system,2024-07-06 12:17:10,2024-07-06 12:17:10,tenant_001
a0033373-8464-425d-a961-ac13af2584d5,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Meeting,Notification for Eric Nunez,2024-10-30,sms,system,system,2024-10-30 12:33:29,2024-10-30 12:33:29,tenant_001
7a8af87e-aba7-4707-b164-eea7d58cbf30,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Reminder,Notification for Eric Nunez,2025-11-15,email,system,system,2025-11-15 14:11:05,2025-11-15 14:11:05,tenant_001
1894b3ac-00eb-4c99-aea6-65528069a078,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Meeting,Notification for Eric Nunez,2024-10-27,email,system,system,2024-10-27 00:30:15,2024-10-27 00:30:15,tenant_001
5930de67-fb53-4d20-aeef-2e4de5739e8c,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Update,Notification for Eric Nunez,2024-10-24,email,system,system,2024-10-24 01:42:19,2024-10-24 01:42:19,tenant_001
a91696b5-0319-4fb3-9e21-1d38caae3c65,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Reminder,Notification for Eric Nunez,2024-12-08,mobile_app,system,system,2024-12-08 02:19:40,2024-12-08 02:19:40,tenant_001
d29e47ce-26e4-4d5e-8453-093eb1356c27,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Meeting,Notification for Eric Nunez,2024-02-03,email,system,system,2024-02-03 06:37:07,2024-02-03 06:37:07,tenant_001
29fa8578-7027-4ec3-b00b-dc8cf4164709,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Alert,Notification for Eric Nunez,2025-11-29,sms,system,system,2025-11-29 19:21:01,2025-11-29 19:21:01,tenant_001
d8e10fe0-e3d6-4632-927e-494292b171f2,e74ae304-6e21-4e53-a3ef-d8983749f7c3,Alert,Notification for Eric Nunez,2025-03-07,mobile_app,system,system,2025-03-07 02:36:49,2025-03-07 02:36:49,tenant_001
cd32ca87-02df-4a47-9375-c78aa941aba4,4dfb387e-3ab2-4c58-a349-a9aee194383a,Reminder,Notification for Jillian Henry,2024-10-02,mobile_app,system,system,2024-10-02 15:21:55,2024-10-02 15:21:55,tenant_001
323c9385-197d-4b5e-9409-8f6aa5d46d99,4dfb387e-3ab2-4c58-a349-a9aee194383a,Alert,Notification for Jillian Henry,2025-03-26,sms,system,system,2025-03-26 21:29:03,2025-03-26 21:29:03,tenant_001
507da79e-03b2-4893-9363-6f9c5fa43636,4dfb387e-3ab2-4c58-a349-a9aee194383a,Alert,Notification for Jillian Henry,2024-04-08,email,system,system,2024-04-08 19:44:58,2024-04-08 19:44:58,tenant_001
55fd6e6d-f017-4d6c-a707-93a231441049,4dfb387e-3ab2-4c58-a349-a9aee194383a,Meeting,Notification for Jillian Henry,2024-08-12,sms,system,system,2024-08-12 17:02:52,2024-08-12 17:02:52,tenant_001
b7f40dce-687d-41ba-abc0-7673a9b4723b,4dfb387e-3ab2-4c58-a349-a9aee194383a,Reminder,Notification for Jillian Henry,2024-10-16,sms,system,system,2024-10-16 19:35:32,2024-10-16 19:35:32,tenant_001
6ad5d7af-182b-4e82-8934-be19b264c457,4dfb387e-3ab2-4c58-a349-a9aee194383a,Meeting,Notification for Jillian Henry,2025-08-08,email,system,system,2025-08-08 11:53:38,2025-08-08 11:53:38,tenant_001
495e7176-8bb4-4384-bfdb-3b2db283ab99,4dfb387e-3ab2-4c58-a349-a9aee194383a,Update,Notification for Jillian Henry,2024-09-22,mobile_app,system,system,2024-09-22 04:47:31,2024-09-22 04:47:31,tenant_001
0c7524ec-9187-4312-b718-5b496fadfaea,4dfb387e-3ab2-4c58-a349-a9aee194383a,Alert,Notification for Jillian Henry,2024-01-05,mobile_app,system,system,2024-01-05 23:04:28,2024-01-05 23:04:28,tenant_001
a5f63c25-5879-47a4-a4d1-4f2d0ba6cf5a,4dfb387e-3ab2-4c58-a349-a9aee194383a,Alert,Notification for Jillian Henry,2024-08-21,sms,system,system,2024-08-21 10:16:12,2024-08-21 10:16:12,tenant_001
3f02c492-09c1-4985-88a8-4af5cf1c7370,4dfb387e-3ab2-4c58-a349-a9aee194383a,Reminder,Notification for Jillian Henry,2024-09-14,email,system,system,2024-09-14 16:47:51,2024-09-14 16:47:51,tenant_001
29ebb809-3755-4c9a-b18f-2e40fe68170d,4dfb387e-3ab2-4c58-a349-a9aee194383a,Update,Notification for Jillian Henry,2025-03-30,sms,system,system,2025-03-30 11:06:55,2025-03-30 11:06:55,tenant_001
0db5f262-2bc6-4d3a-aa2b-b00f98732c0c,4dfb387e-3ab2-4c58-a349-a9aee194383a,Meeting,Notification for Jillian Henry,2024-08-23,mobile_app,system,system,2024-08-23 10:27:03,2024-08-23 10:27:03,tenant_001
03559746-96d5-4d05-9a32-fcea89aaa595,4dfb387e-3ab2-4c58-a349-a9aee194383a,Reminder,Notification for Jillian Henry,2024-10-22,sms,system,system,2024-10-22 01:32:35,2024-10-22 01:32:35,tenant_001
7fbe8409-c423-4e07-97c4-5d57ba3746db,4dfb387e-3ab2-4c58-a349-a9aee194383a,Meeting,Notification for Jillian Henry,2024-03-11,mobile_app,system,system,2024-03-11 21:48:11,2024-03-11 21:48:11,tenant_001
5f637c59-905c-477a-991f-17f4e5dfbf54,4dfb387e-3ab2-4c58-a349-a9aee194383a,Meeting,Notification for Jillian Henry,2024-10-09,sms,system,system,2024-10-09 07:20:05,2024-10-09 07:20:05,tenant_001
9a82890a-f642-46fb-90f6-467be239c93c,33f1e106-b042-48a4-a6d2-28d4ac7e52b7,Alert,Notification for Michelle Reynolds,2025-08-05,sms,system,system,2025-08-05 22:57:21,2025-08-05 22:57:21,tenant_001
22672952-f4f0-49f6-b603-82659cb16879,33f1e106-b042-48a4-a6d2-28d4ac7e52b7,Reminder,Notification for Michelle Reynolds,2024-06-02,sms,system,system,2024-06-02 03:15:08,2024-06-02 03:15:08,tenant_001
cf0e2fc6-456f-41bb-8d33-09ee2e9d2fdd,33f1e106-b042-48a4-a6d2-28d4ac7e52b7,Alert,Notification for Michelle Reynolds,2025-09-19,email,system,system,2025-09-19 05:34:43,2025-09-19 05:34:43,tenant_001
d5181763-f7f9-4409-b1b5-b22ebd9760d8,33f1e106-b042-48a4-a6d2-28d4ac7e52b7,Reminder,Notification for Michelle Reynolds,2025-07-01,email,system,system,2025-07-01 00:16:58,2025-07-01 00:16:58,tenant_001
28017a36-5456-4b81-9914-b09ea5026dbb,96623150-2e40-4a24-b984-51faf5401dcb,Reminder,Notification for Erin Johnson,2024-08-19,sms,system,system,2024-08-19 11:09:39,2024-08-19 11:09:39,tenant_001
f9d8dfd5-ff07-4e6d-a2cf-23f41421a653,96623150-2e40-4a24-b984-51faf5401dcb,Update,Notification for Erin Johnson,2024-11-19,email,system,system,2024-11-19 07:54:30,2024-11-19 07:54:30,tenant_001
8019d8ac-9e76-414d-a8c1-8e4e7b1e8f15,96623150-2e40-4a24-b984-51faf5401dcb,Reminder,Notification for Erin Johnson,2024-02-06,sms,system,system,2024-02-06 05:23:27,2024-02-06 05:23:27,tenant_001
86830514-94c3-49ad-8211-479a2eb8c5bb,96623150-2e40-4a24-b984-51faf5401dcb,Reminder,Notification for Erin Johnson,2024-10-19,email,system,system,2024-10-19 03:09:30,2024-10-19 03:09:30,tenant_001
4786f6c0-45f8-455e-acc6-b2978110997a,96623150-2e40-4a24-b984-51faf5401dcb,Meeting,Notification for Erin Johnson,2025-05-07,mobile_app,system,system,2025-05-07 08:32:25,2025-05-07 08:32:25,tenant_001
4860cf03-6d64-40b3-8b4e-3b55b3d5289f,96623150-2e40-4a24-b984-51faf5401dcb,Alert,Notification for Erin Johnson,2025-01-25,mobile_app,system,system,2025-01-25 08:48:13,2025-01-25 08:48:13,tenant_001
47d5da0e-fe61-4be3-9b57-8bb972d9380b,96623150-2e40-4a24-b984-51faf5401dcb,Alert,Notification for Erin Johnson,2025-09-03,mobile_app,system,system,2025-09-03 20:25:57,2025-09-03 20:25:57,tenant_001
0a201848-add6-4ab4-8201-35b0e0677cce,96623150-2e40-4a24-b984-51faf5401dcb,Alert,Notification for Erin Johnson,2024-12-16,email,system,system,2024-12-16 14:10:31,2024-12-16 14:10:31,tenant_001
4a4cbf89-9bd1-4a00-b977-04fef4807d9b,96623150-2e40-4a24-b984-51faf5401dcb,Meeting,Notification for Erin Johnson,2025-12-28,mobile_app,system,system,2025-12-28 17:34:39,2025-12-28 17:34:39,tenant_001
1b745f27-6f6e-4d8d-b495-d0e3f084e5d8,96623150-2e40-4a24-b984-51faf5401dcb,Update,Notification for Erin Johnson,2025-05-20,sms,system,system,2025-05-20 18:02:41,2025-05-20 18:02:41,tenant_001
74200c58-fcba-43a4-9d62-5a360acb5bd5,96623150-2e40-4a24-b984-51faf5401dcb,Meeting,Notification for Erin Johnson,2025-09-17,sms,system,system,2025-09-17 07:51:30,2025-09-17 07:51:30,tenant_001
d4be54fa-be58-4b15-847f-dab0fdd5d725,96623150-2e40-4a24-b984-51faf5401dcb,Meeting,Notification for Erin Johnson,2025-02-21,email,system,system,2025-02-21 17:01:25,2025-02-21 17:01:25,tenant_001
65bffb56-0557-4056-856c-944c4c9eb44f,96623150-2e40-4a24-b984-51faf5401dcb,Alert,Notification for Erin Johnson,2025-09-22,sms,system,system,2025-09-22 09:37:34,2025-09-22 09:37:34,tenant_001
02bf7c46-a951-4624-8f63-9b189ee53f6e,96623150-2e40-4a24-b984-51faf5401dcb,Reminder,Notification for Erin Johnson,2024-04-13,email,system,system,2024-04-13 11:55:12,2024-04-13 11:55:12,tenant_001
a3f86eeb-1d16-482b-83fc-efd7f87471d7,96623150-2e40-4a24-b984-51faf5401dcb,Reminder,Notification for Erin Johnson,2024-09-12,sms,system,system,2024-09-12 00:08:05,2024-09-12 00:08:05,tenant_001
5e39505d-4a15-42e8-8745-fc984d6d1ad9,abf4c7f1-5041-4136-94ed-3fc23dde8718,Update,Notification for Tracy Alexander,2025-11-30,email,system,system,2025-11-30 20:28:20,2025-11-30 20:28:20,tenant_001
ff4d4356-0689-49ad-b589-43552d99905f,abf4c7f1-5041-4136-94ed-3fc23dde8718,Update,Notification for Tracy Alexander,2024-10-22,mobile_app,system,system,2024-10-22 20:38:55,2024-10-22 20:38:55,tenant_001
88d9db6b-430c-4eea-a37e-2e334a60021c,abf4c7f1-5041-4136-94ed-3fc23dde8718,Update,Notification for Tracy Alexander,2024-01-25,mobile_app,system,system,2024-01-25 04:38:39,2024-01-25 04:38:39,tenant_001
1321025d-986b-4dee-ba6a-3fc6eabe114a,abf4c7f1-5041-4136-94ed-3fc23dde8718,Meeting,Notification for Tracy Alexander,2024-05-08,mobile_app,system,system,2024-05-08 13:36:42,2024-05-08 13:36:42,tenant_001
bc28571b-21a1-4ece-889e-94d669119f33,abf4c7f1-5041-4136-94ed-3fc23dde8718,Update,Notification for Tracy Alexander,2024-11-04,sms,system,system,2024-11-04 13:29:36,2024-11-04 13:29:36,tenant_001
fa365ad0-bc0a-49f1-8edb-065a58029aee,abf4c7f1-5041-4136-94ed-3fc23dde8718,Alert,Notification for Tracy Alexander,2025-10-25,mobile_app,system,system,2025-10-25 00:34:59,2025-10-25 00:34:59,tenant_001
7ed2af8e-3717-429e-93b4-4982d6ede246,abf4c7f1-5041-4136-94ed-3fc23dde8718,Update,Notification for Tracy Alexander,2024-10-05,email,system,system,2024-10-05 10:13:45,2024-10-05 10:13:45,tenant_001
0eb69577-f1d8-492d-abf5-52357433d1bf,abf4c7f1-5041-4136-94ed-3fc23dde8718,Meeting,Notification for Tracy Alexander,2025-07-11,email,system,system,2025-07-11 10:17:08,2025-07-11 10:17:08,tenant_001
48b2f5cb-0d14-451b-9b8e-37658e587231,abf4c7f1-5041-4136-94ed-3fc23dde8718,Meeting,Notification for Tracy Alexander,2024-04-28,mobile_app,system,system,2024-04-28 19:40:28,2024-04-28 19:40:28,tenant_001
05e05fa0-4c43-49e0-815a-a502b4be4544,abf4c7f1-5041-4136-94ed-3fc23dde8718,Reminder,Notification for Tracy Alexander,2025-09-24,sms,system,system,2025-09-24 02:25:13,2025-09-24 02:25:13,tenant_001
81822b50-1f2d-434d-a4b6-89fd1b01741f,abf4c7f1-5041-4136-94ed-3fc23dde8718,Update,Notification for Tracy Alexander,2025-10-26,sms,system,system,2025-10-26 02:18:22,2025-10-26 02:18:22,tenant_001
deb8e4a2-f4c9-4baa-b6ad-b68ee4ec265a,abf4c7f1-5041-4136-94ed-3fc23dde8718,Meeting,Notification for Tracy Alexander,2024-12-26,email,system,system,2024-12-26 14:29:28,2024-12-26 14:29:28,tenant_001
a09c3bbd-1d89-49c4-9533-fdd02333eaeb,abf4c7f1-5041-4136-94ed-3fc23dde8718,Update,Notification for Tracy Alexander,2025-06-01,email,system,system,2025-06-01 10:37:03,2025-06-01 10:37:03,tenant_001
005fb4f0-2bb2-4cc7-921d-0ade454e70d5,abf4c7f1-5041-4136-94ed-3fc23dde8718,Meeting,Notification for Tracy Alexander,2024-01-20,mobile_app,system,system,2024-01-20 14:34:33,2024-01-20 14:34:33,tenant_001
90a8eb4a-d4b2-49ef-9eff-9a8b86ca019c,fc21648e-c52c-4b63-8410-36d880c4f39d,Alert,Notification for Amy Mccarthy,2025-12-01,email,system,system,2025-12-01 18:53:40,2025-12-01 18:53:40,tenant_001
2ed7f02e-b652-4f73-b12c-86a7352b02eb,fc21648e-c52c-4b63-8410-36d880c4f39d,Meeting,Notification for Amy Mccarthy,2024-10-21,email,system,system,2024-10-21 23:41:17,2024-10-21 23:41:17,tenant_001
